ภาคกลาง,สมุทรสงคราม,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),24082937,24941728,24269762,23195265,22764802,22696256,22099354,24071356,21440093,20542603
ภาคกลาง,สมุทรสงคราม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),90493728,94688316,104233435,115137609,119324118,123272726,133786637,141780839,150679487,153682875
ภาคกลาง,เพชรบุรี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),75159516,77790460,76578769,73720853,72138442,71635812,71051503,77909684,68586045,66105118
ภาคกลาง,เพชรบุรี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),215668148,229125631,252565930,280167171,284172642,293529034,321087479,338025493,358007518,366317332
ภาคกลาง,ประจวบคีรีขันธ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),77370665,79398287,77700710,76113493,74756708,73463703,72482060,79141335,69845048,67175215
ภาคกลาง,ประจวบคีรีขันธ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),294372002,311547898,341647963,380153151,388317514,395380762,424415763,440844145,454050682,463458335
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),238553199,238864320,242349543,243868181,239521266,235999058,241122705,269068999,239412118,225400548
ภาคเหนือ,เชียงใหม่,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),730350800,754948956,825439182,896167364,917712361,947996686,1058790557,1113496114,1189573596,1195746937
ภาคเหนือ,ลำพูน,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),76963938,77608846,77656717,78690800,76283394,74807845,76426924,85392652,74073516,67853139
ภาคเหนือ,ลำพูน,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),112418915,117020676,129287938,142597664,147096181,151403051,174264907,183834655,202324383,199335095
ภาคเหนือ,ลำปาง,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),124022195,123631685,124722646,124997994,122467251,121043889,122822412,135578868,121110722,116018532
ภาคเหนือ,ลำปาง,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),144611378,151000432,164577848,180730458,184310793,188899261,212546163,232929774,260087287,257347164
ภาคเหนือ,อุตรดิตถ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),78850868,78836708,78992891,77983828,76378995,74878253,75405296,84548403,73317234,70213862
ภาคเหนือ,อุตรดิตถ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),106936902,112811886,125403664,136098871,137353213,141698798,159470244,172296401,191774523,189224670
