ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),17448,19154,21204,23029,25384,26376,29060,33115,39711,39604
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),100044,100558,100567,100882,101244,101877,101405,100683,98716,101659
ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),16564,18551,20891,23046,25165,27150,30237,35016,40114,39576
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),325730,325561,323069,321638,320941,323486,318407,312932,303809,313826
ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),130328,143351,156202,168167,178332,187679,204831,225944,248941,249152
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),280815,281379,280062,277603,278195,279902,276842,270581,260065,269350
ภาคตะวันออกเฉียงเหนือ,อุดรธานี,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),94775,104318,116301,126379,136731,143114,154679,172062,192366,191161
ภาคตะวันออกเฉียงเหนือ,เลย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),129636,129452,129393,128906,128767,129166,127288,124906,120671,123017
ภาคตะวันออกเฉียงเหนือ,เลย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),31071,34345,37587,40465,43526,45942,50478,56559,63965,64412
ภาคตะวันออกเฉียงเหนือ,หนองคาย,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),94934,94961,94294,93857,94131,94525,93739,91647,88056,91863
ภาคตะวันออกเฉียงเหนือ,หนองคาย,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),34816,37937,41459,44859,47786,50246,54470,60455,68048,66920
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),193681,195361,195561,196631,197178,199611,199212,195835,190990,196425
ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),38630,43709,49288,54471,59544,62876,69709,81588,94369,94431
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),259121,259550,259740,259169,259727,262403,261607,255577,247061,256621
ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),52128,58627,65118,72549,78640,82650,89694,106661,124339,122661
ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,บ้านอยู่อาศัย (น้อยกว่า 150 กิโลวัตต์-ชั่วโมงต่อเดือน),197201,197305,196999,196023,196236,197856,196858,192144,184704,190577
ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,บ้านอยู่อาศัย (150 และมากกว่า กิโลวัตต์-ชั่วโมงต่อเดือน),37830,42381,46831,52281,56198,58887,64123,75664,89610,89256
